username,text,tweetcreatedts,hashtags,acctdesc,location,followers,totaltweets,usercreatedts,retweetcount
Draey_Shmurda,"Chelsea vs crystal palace livestream #CHECRY #EPL 

https://t.co/YC8mnChtLm",2020-10-03 11:54:27,"['CHECRY', 'EPL']",,,969,6292,2013-07-13 22:57:28,3
Gusrieal94,Chelsea vs Crystal Palace – EPL Match Off fourth week,2020-10-03 11:54:26,[],,"Medan, Sumatera Utara",164,177,2012-02-09 03:58:13,0
LutendoKhoromm2,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:26,[],"Create in me a pure heart and let me be a man of true integrity, moral and honor. Australian adoptee 🇦🇺","Sydney, New South Wales",6761,86125,2018-06-02 08:57:31,185
Eugeniovasco07,"Live HD Chelsea vs Crystal Palace

Watch &gt;&gt;&gt; on BeiN Sports HD1

.. without ads

Live for match #CHECRY 

Broadcast links ↓↓↓

Computer – PS – XBox :
https://t.co/Yw4p5YdMO9

Broadcast for Mobile HD:
https://t.co/Yw4p5YdMO9

Ret Retweet + Like https://t.co/Mk4JXWJzWm",2020-10-03 11:54:23,['CHECRY'],,limoeiro do norte,18,615,2011-12-21 20:18:29,7
Unlimited_OG,"COME ON YOU PALACE 

#CPFC | #CHECRY",2020-10-03 11:54:21,"['CPFC', 'CHECRY']","An error occurred while loading this user's Bio., please click the FOLLOW button for assistance. #WeAreUnited",Manchester,2238,143022,2009-08-26 12:42:43,509
MHernandezRosel,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:21,[],"Profesion : Abogado
Titulado : UMSA",La Paz ( Bolivia).,831,44324,2014-09-11 22:46:54,185
jordyxcollins,"Tammy has to influence this game more. 
We're getting crosses into the box and have made good attempts to penetrate Palace's half-field block but he need to be more involved and start peeling players away from central spaces. #CHECRY",2020-10-03 11:54:20,['CHECRY'],"DIGITAL MARKETING
FORMER FOOTBALLER 🇸🇪🇫🇮🇨🇦🇺🇸
DENVER - CHELSEA FC
-
🗣️SMM & Content Marketing
🖌Graphic & Logo Design
🎥Video & Photo","Denver, Colorado",4483,12101,2019-11-14 16:17:14,0
switflav,Let’s see if crystal Palace will make my day with the early kick off. Today di3 green nkwaoooo ✅✅✅✅✅,2020-10-03 11:54:18,[],"Billionaire. Dreamer. Liar. Poor. 
My hobbies includes tweeting and retweeting.
Acting n modelling plus music💞
 I love ❤️my followers more than life itself..",kampala uganda     256🇺🇬🇺🇬,48558,264028,2018-08-03 07:06:12,34
rbarahona_1982,"Match Chelsea  Crystal Palace  Live StreamNOW

 ## #CHECRY 

The strongest round games 

HD

• Mobile ➤ https://t.co/Uej8AgpG3F
• PC ➤ https://t.co/Uej8AgpG3F
• 4K ➤ https://t.co/Uej8AgpG3F https://t.co/QraNmkrrxe",2020-10-03 11:54:18,['CHECRY'],,,1,31,2014-04-05 02:11:19,9
FcRecomecaar,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:18,['تشيِلسي_كريستاَل'],,,78,600,2010-06-05 18:57:15,19
VodkaDoVOLK,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:18,['تشيِلسي_كريستاَل'],Divulga VOLK @VOLKoficial,,294,1135,2010-11-05 15:26:12,19
PeLuMyNenis,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:18,['تشيِلسي_كريستاَل'],"Independente de qualquer escolha, vou sempre estar ao teu lado Pe.
Dedicado ao vocalista e guitarrista @pelurestart Sice: |10.01.11|
Dona: @IsaabeleTavares",Fortaleza - Ceará (:,63,879,2011-01-10 17:01:57,19
AbubakarKargi3,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:54:17,[],.............,Kaduna,86,3818,2020-05-19 04:58:52,587
yagoccosta,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:17,['تشيِلسي_كريستاَل'],"I Didn't Choose The Thug life,The Thug Life Chose Me.",,152,20237,2011-03-13 02:23:46,19
afolabi196,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:54:17,[],ENGINEER|| #MUFC,"Lagos, Nigeria",9585,68475,2016-07-03 12:22:14,5570
RenatoZanivan,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:17,['تشيِلسي_كريستاَل'],NãO mii JulGuee FraKo se a LagriMa rOlA (yn),RS,82,837,2012-02-08 17:31:20,19
koba_seduz,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:17,['تشيِلسي_كريستاَل'],"só mais um FC que ama o Koba Dlç, NÃO SOU ELE @vic_alvees
Criado dia 4/4/10",,83,1034,2010-04-04 21:21:56,19
ThomasVermizin,"treaming Online live Channel Updates

Chelsea vs Crystal Palace

🔴 Live LINK ↓↓↓↓

Live 1 📎https://t.co/d19a4dFBI7

Live 2 📎 https://t.co/d19a4dFBI7

Live 3 📎 https://t.co/d19a4dFBI7

#️⃣ #CHECRY

Like &amp; Retweet🔂 https://t.co/C9zbdQo1k0",2020-10-03 11:54:16,['CHECRY'],"Esse aqui é mais um Fc feito para @thomasrestart
nosso querido Vermizinho ♥
;*rsrs
Since:19-12-10
Dona:@mylenasaar",,1,11,2010-12-19 23:35:27,1
wearerobsessed,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:16,['تشيِلسي_كريستاَل'],bella: you scared me. rob: im batman,Robert and Kristen's bed,185,6839,2012-07-25 19:53:46,19
Devincii_,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:16,[],producer | movie critic | chelsea | financial analyst | lyricist | fantasy football manager | romantic | Sarcasm | man united biggest troll |,"Lagos,nigeria",861,5415,2012-03-28 07:27:36,185
KanmaLight,"Chelsea vs Crystal Palace LIVE HD #CHECRY #Livestream 
*Check my profile  for new broadcast if this one goes off.

(Retweet and Follow @og_livestreams @og_chris_saint and turn notifications on for all matches)

Check pinned tweet for today's Livestreams  

https://t.co/dBuPLeX1v6",2020-10-03 11:54:15,"['CHECRY', 'Livestream']","In desperate need of a HR Job//ACIPM//
 https://t.co/Gv7nzbHYOi

https://t.co/yZlpDYQAr2","Lagos, Nigeria",200,1530,2016-04-22 14:46:05,8
iamKristil,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:15,[],P.h Kid | Teacher | Footballer | Rappertainer | Upcoming Beat Producer | Content Editor | CEO @hitvibz.com | +2348133791782 | #cfcgang #Aries,"Phcity/Abuja, Nigeria",2314,166862,2012-02-06 19:37:49,185
bwittler23,"Live HD Chelsea vs Crystal Palace

Watch &gt;&gt;&gt; on BeiN Sports HD1

.. without ads

Live for match #CHECRY 

Broadcast links ↓↓↓

Computer – PS – XBox :
https://t.co/Yw4p5YdMO9

Broadcast for Mobile HD:
https://t.co/Yw4p5YdMO9

Ret Retweet + Like https://t.co/Mk4JXWJzWm",2020-10-03 11:54:14,['CHECRY'],,"Brookings, SD",608,2266,2013-04-01 04:05:48,7
Linda_Ozee,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:14,[],Online PR | Adverts | Chelsea Babe | Official PR of @360NAIJAHITS,Nigeria,10257,16366,2020-03-31 02:35:18,185
volknomorro,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:14,['تشيِلسي_كريستاَل'],"Volk no Rio é Tipo Colombia,só pentada violenta!

Desde 11/06/2O1O",From Favela,180,5445,2010-06-12 00:23:52,19
DarrenHirst1,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 11:54:14,[],Sprint coach,,171,1470,2011-07-07 13:01:35,557
MeuMundoDay,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:13,['تشيِلسي_كريستاَل'],1° Fc feito por Gilvane K. para a mais bela participante do Rola Ou Enrola Dayane Oliveira..' Te Amo Day / Tbm sou dono do @CrisMeuVicio Since: 08/11/12,Rio Grande Do Sul,135,2718,2012-11-08 10:02:47,19
faizzuhairi28,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:13,[],"#JISOO #ROSÉ 
@chelseafc",jisoo solo stan 🌸💕,25,11662,2020-06-22 16:33:37,185
l0nglivehp,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:12,['تشيِلسي_كريستاَل'],"I will not have you, in the course of a single evening, besmirching that name by behaving like a babbling, bumbling, band of baboons. Since 03/02/13.",Hogwarts,266,4287,2013-02-04 02:15:06,19
moses_nyagota,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:11,[],🇦🇪🇦🇪🇿🇦🇿🇦🇺🇸🇺🇸 where I'm meant to be. Instagram @nyagotamoses23 Facebook @nyagotamoses23,Chicago ,4749,23146,2018-02-10 19:57:02,185
Jeruel19,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:54:10,[],"Arsenal forever.... #COYG ,F1 lover","Bengaluru South, India",834,61338,2015-09-16 20:02:49,587
RealGuy_Vindict,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:54:10,[],chutzpah. Big Michael stan account,+233,2971,113901,2010-10-02 18:12:47,587
JuliBarbosa_,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:10,['تشيِلسي_كريستاَل'],de volta,Belém,161,2557,2012-07-02 19:04:06,19
alexmbachu2,"Opening 10 mins observations. Palace quite physical on Havertz, Chilwell looks sharp and the two centre backs of Zouma and Thiago Silva have so far dominated in the air. Slow start from both teams really. #CFC #CHECRY",2020-10-03 11:54:10,[],,Lagos,297,28544,2013-06-10 17:37:26,57
DasDeutscheDuo,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:10,[],@ChelseaFC / @SevillaFC / César Azpilicueta Tanco / London Is Blue / KTBFFH / Timo Werner X Kai Havertz / Tweets Auf Deutsch und Englisch /,"Stamford Bridge, England",1321,17813,2019-01-26 18:59:51,185
contigopedrob,"💠TABI3 LIVE💠
Chelsea VS Crystal Palace
🔴🔹🔸     #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/QqVCR4SKuH  

🔝 Other devices
💻 https://t.co/QqVCR4SKuH  

💟 Retweet ♻️ Like",2020-10-03 11:54:09,['تشيِلسي_كريستاَل'],"scs, rio grande do sul.",,289,12752,2011-11-22 14:53:40,19
trustsartorius,"Live HD Chelsea vs Crystal Palace

Watch &gt;&gt;&gt; on BeiN Sports HD1

.. without ads

Live for match #CHECRY 

Broadcast links ↓↓↓

Computer – PS – XBox :
https://t.co/Yw4p5YdMO9

Broadcast for Mobile HD:
https://t.co/Yw4p5YdMO9

Ret Retweet + Like https://t.co/Mk4JXWJzWm",2020-10-03 11:54:09,['CHECRY'],,,131,672,2017-02-14 12:44:41,7
MCFCBennett,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:54:09,[],Apparently a robot • MCFC •,#17,220,5808,2020-09-07 18:19:01,587
NaniChampion,"Chelsea goalkeeper Edward Mendy change his towel against Crystal palace 😀😀😀😆😆
#abnghana #angelsports https://t.co/EdT0xCMyVm",2020-10-03 11:54:08,"['abnghana', 'angelsports']","Sports Journalist @ Angel FM 92.3 Sunyani, contact : 0547428995","Sunyani, Ghana",122,215,2019-09-26 16:30:52,2
NeoMafuego,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 11:54:08,[],U9 05' Balon'dor winner | South of Africa.,Top Of The Perch,1185,33407,2012-01-08 22:23:49,587
alec_12,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:07,[],,Côte d'Ivoire,27,66,2018-01-01 10:02:25,185
Risadefreeman,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 11:54:06,[],Motion Graphics/visual design Instagram:RisadeFreeman Snapchat: Rishardey,,345,12807,2011-08-25 10:50:10,5570
Alara_COMPLETE,"Friends of Crystal Palace gather here. How are we winning Chelsea today ? 

0-2 Or 1-2? #CHECRY",2020-10-03 11:54:06,['CHECRY'],Introvert//Gamer🎮//Manchester United fan//Movies Lover,Lagos,1281,12961,2019-08-14 07:53:53,36
standardsport,"Half a chance for Werner and then Jorginho.

Chelsea turning the screw but not too much to shout about so far.

#CHECRY

https://t.co/EEcYkvqQed",2020-10-03 11:54:05,['CHECRY'],"Latest sports news, views and live football from the @EveningStandard.","London, England",40853,173098,2009-05-06 08:49:47,1
NicolaSirengo,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:03,[],Empire State of Mind,"Nairobi, Kenya",2996,19144,2016-11-10 09:36:58,185
cro_Nino,"132 - Chelsea have the best win rate in Premier League London derbies, winning 132 of their 256 such games (51.6%). Meanwhile, only Fulham (19.4%) have a lower such win rate than Crystal Palace (23.1% - 24/104). Contrasting. https://t.co/YDXWiguDiK",2020-10-03 11:54:03,[],🥈Croatia ❤️ Chelsea 💙// sparkling white ✝️one Jesus to rule them all // Bljesak i Oluja čisti sve pred sobom,Zg,72,7057,2013-05-21 15:55:54,180
Benibenisavcini,"Live Stream 🔴

WATCH Chelsea v Crystal Palace: Premier League.. 📺🔗
.
.
Live FREE &gt;&gt; https://t.co/QLXOq5iod3

.
.
 another Link &gt;&gt; https://t.co/pF9VNNrDFf
.
Mobile Supported 📲
.
.
#CHECRY https://t.co/V0JqsUTm2w",2020-10-03 11:54:02,[],HİÇBİR ŞEYİN ORTASI,,189,427,2016-11-17 16:57:05,9
sikmeyisevenn,"Live Stream 🔴

WATCH Chelsea v Crystal Palace: Premier League.. 📺🔗
.
.
Live FREE &gt;&gt; https://t.co/QLXOq5iod3

.
.
 another Link &gt;&gt; https://t.co/pF9VNNrDFf
.
Mobile Supported 📲
.
.
#CHECRY https://t.co/V0JqsUTm2w",2020-10-03 11:54:02,[],genç evli dul farketmez her türlü kaçamak yapmak isteyenler dm herşey gizlilik içersinde😜,UK,32,558,2019-05-12 18:10:03,9
emineklnc001,"Live Stream 🔴

WATCH Chelsea v Crystal Palace: Premier League.. 📺🔗
.
.
Live FREE &gt;&gt; https://t.co/QLXOq5iod3

.
.
 another Link &gt;&gt; https://t.co/pF9VNNrDFf
.
Mobile Supported 📲
.
.
#CHECRY https://t.co/V0JqsUTm2w",2020-10-03 11:54:02,[],Mustafa Kemal Atatürk 🇹🇷,USA,121,600,2017-01-16 18:13:35,9
busratuncay96,"Live Stream 🔴

WATCH Chelsea v Crystal Palace: Premier League.. 📺🔗
.
.
Live FREE &gt;&gt; https://t.co/QLXOq5iod3

.
.
 another Link &gt;&gt; https://t.co/pF9VNNrDFf
.
Mobile Supported 📲
.
.
#CHECRY https://t.co/V0JqsUTm2w",2020-10-03 11:54:02,[],"Sinirli değilim Rizeliyim❤
GÜ/Saglık Yönetimi 
ikizler",,53,510,2015-09-10 08:40:14,9
Asem_b3ba_dabi,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 11:54:01,[],Chelsea💙||Hearts of Oak||Kinaata ||Proud Fante😍🤗|| Jokes nkoaa😂😂,"Kumasi, Ghana",4995,16202,2019-05-28 09:20:02,185
