username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
Emmanue88751504,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:30:43,"['MUNTOT', 'CuppyMUFC']",1238,0,,,217,16656,2020-07-17 16:06:38
YekoyadaUG,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:30:43,['MUNTOT'],93,0,"Proud Citizen of the Republic Of Uganda | From Masaka, Ssaza Buddu |My life & feelings are my 1st priorities| Fan of #SsazaBudduFC & @ManUtd | Twebelelemu✊🇺🇬","Masaka, Uganda",29876,119661,2018-01-26 09:13:53
sajood_m3,Porto have accepted the fee from #mufc because the player forced the move - he only wanted to join Manchester United 🔴 #muzone [@FabrizioRomano],2020-10-04 15:30:43,['mufc'],185,0,"U-N-I-T-E-D, Manchester United are the team for me! .@manutd 20 times!! Huge fan of @waynerooney ,@carras16, @rioferdy5 & @MarcusRashford ... 🇮🇳",,287,7872,2010-05-11 13:47:32
Ayowilliams_,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:42,[],23283,0,"🤧Previous account got blocked @_ayowilliams.
Follow me on IG😊: https://t.co/ioDk5wWYMH
🇳🇬🇨🇦","Ogun, Nigeria",41,415,2020-07-24 10:49:56
Alvin_Renaldi,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:42,[],23283,0,Lovers Of Automotive World Of Cars And Motorcycle | Manchester United | Industrial Engineering UG'14 Depok,"Bekasi Timur, Indonesia",726,19858,2009-12-19 09:53:01
mcolumiko,"#MUNTOT I don't trust ole, he might not want to play and have Jose's boy running the show already. #tot",2020-10-04 15:30:42,"['MUNTOT', 'tot']",0,2,#OAPreneur 👑 iMC🎙iRadio 📻 iCre8😇 c.e.o. @micobatecraft /@missiwoland™️ #mc2do Host: #efactory 📻 ¦ 2018🏆NYSC BEST OAP Ek 📡@crest877fm ☎07066333474,"Akure, Nigeria",709,4886,2015-10-26 22:00:53
_myqie,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:42,[],3316,0,I do me and keep it cool,,1078,231,2019-01-20 10:17:14
princetora,"Jose Mourinho dey winless for hin last six away league games versus sides wey he don manage before.

God abeg 🙏🙏 make e continue today. 

#MUNTOT #MUFC https://t.co/LGh9Aptqxz",2020-10-04 15:30:42,[],7,0,I'm no better than that man on the sick bed🙏🙏|| Football Writer|| Guitarist 🎸||09-02-13💔💔,,400,14801,2013-11-03 21:33:45
jeffreyjmf1,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:42,[],23283,0,,"Antwerp, Belgium",212,15401,2015-10-09 09:08:50
iamabelstanley,"Best of luck for the 2020/21 season, @DalotDiogo! 👍

#MUFC",2020-10-04 15:30:42,['MUFC'],1665,0,"💕 💕 𝗔𝗚𝗕 // 𝗘𝘅𝗲𝗰𝘂𝘁𝗶𝘃𝗲 𝗯𝘆 𝗱𝗮𝘆, 𝗕𝗮𝘁𝗺𝗮𝗻 𝗯𝘆 𝗻𝗶𝗴𝗵𝘁 𝗳𝗮𝗹𝗹 // 𝗧𝗲𝗮𝗺 𝗠𝗛 🇲🇾",Island of Borneo,305,54422,2014-05-19 11:19:59
vhicralph,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:42,[],23283,0,"Igbo. In a Stressful relationship with MUFC
✝️, ⚽, 👨‍💻,🎵.",where there's beans & plantain,3035,24296,2015-05-18 18:40:18
J11TV,"Why consider paying close to £100 million for someone similar to talent you’ve got already, asks @WayneRooney in his column this week. What United need is a genuine No 9. #MUFC   https://t.co/GOnFQC6S14",2020-10-04 15:30:42,[],13,0,Hello my name is Jocho I own youtube channel called J1TV https://t.co/yesWWGdSfX,"ลาดพร้าว, กรุงเทพมหานคร",42,24438,2016-08-23 13:22:50
oh_you20,@ManUtd_Sources You know shit.. You just read the United forums etc like the rest of us.. #mufc #redsauce,2020-10-04 15:30:42,"['mufc', 'redsauce']",0,0,United saved my life #mufc #manutd #MUFCfamily I follow United Everywhere!! #OneLove #StretfordEnd #InheritedSeasonTicketHolder,"Manchester, England",70,297,2020-06-13 04:33:55
Daniaal_7,Manchester United vs Tottenham! COME ON UNITED #mufc,2020-10-04 15:30:42,['mufc'],0,0,"Huge Manchester United fan. Snapchat and Instagram - daniaalh7 
Email - Daniaal10@hotmail.com #mufc #muslim",,72,15614,2018-06-03 18:44:34
AdebolaAdetolu,"Best of luck for the 2020/21 season, @DalotDiogo! 👍

#MUFC",2020-10-04 15:30:42,['MUFC'],1665,0,Dealer In all Kind of Phones and Accessories.Follow @Betafone on IG & Twitter .Ceo :@Bolatcommunicationsltd on IG. Visit Our page for more info,"Lagos, Nigeria",3972,83253,2015-01-08 16:37:17
alex_osk,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:42,"['MUFC', 'MUNTOT']",262,0,"A crazy MUFC fanatic, die-hard Man United fan since Giggs' debut...",,30,12060,2011-12-24 04:55:06
futbolwizard09,"Come on UNITED!!! 🔴⚪️⚫️

#MUFC #MUNTOT",2020-10-04 15:30:42,"['MUFC', 'MUNTOT']",0,0,Dedicated Manchester United Fan since Birth. I'll bring you #MUFC news and comments along with opinion and comment on all things Premier League.,"England, United Kingdom",123,6417,2017-07-22 17:28:38
rigmigg,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:42,[],23283,0,Manchester United 🔴🔴🔴,"Oceanside, CA",53,2867,2018-04-19 04:41:46
abnercaios,"COME ON !!!

WE GOT TO WIN TODAY! 

Manchester United vs Tottenham Hotspur 
 
🔜#َMUNُTOTِ⚽

Premier League   🏆   

  Live StreamLIVE: score, streaming

📽LIVE LINK:  https://t.co/2c3VDP96dl
🛸LIVE LINK:  https://t.co/2c3VDP96dl https://t.co/LDvFzyqGoX",2020-10-04 15:30:42,['َMUNُTOTِ'],4,0,,,260,374,2011-04-28 01:59:41
Talulamaniacos,"COME ON !!!

WE GOT TO WIN TODAY! 

Manchester United vs Tottenham Hotspur 
 
🔜#َMUNُTOTِ⚽

Premier League   🏆   

  Live StreamLIVE: score, streaming

📽LIVE LINK:  https://t.co/2c3VDP96dl
🛸LIVE LINK:  https://t.co/2c3VDP96dl https://t.co/LDvFzyqGoX",2020-10-04 15:30:42,['َMUNُTOTِ'],4,0,"O sonho só termina quando desistimos de sonhar. 
Te apoiaremos em todos os momentos.
Defenderemos esse sorriso pra sempre.
Since:09/02/11",Rio de Janeiro,343,3989,2011-02-09 13:59:59
SpinninAlb,"Here we go... #MUFC
Cmon United!",2020-10-04 15:30:42,['MUFC'],0,0,"Welcome to my diverse world - I'll be tweeting about Kylie, MUFC, Football, UFC/MMA, Melfest/Esc, Music, Neighbours, Learning Swedish ...& some pics pf my dog!",Manchester,2006,23886,2010-07-18 00:29:56
naorin_10969,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:42,"['MUFC', 'THFC']",92,0,"彼氏→@DUjin0116
暇→@KAiDouBaby
ほもどき→@Fmesson25
かみねーど→@ajitukeremon
すき→@Juve_803
超絶バカ→@kaho1221_akr
天才ばかりん→@love_akari_",STケイタ&シリグを布教したい男,1278,39218,2019-01-05 11:07:57
manueldursey,There is lots going on behind-the-scenes at United today. (source: @howardnurse) #MUFC,2020-10-04 15:30:41,['MUFC'],27,0,,,234,8781,2016-07-28 09:10:17
AlhajiSpe,United have scheduled medicals for Edinson Cavani and Alex Telles for later today at Carrington. #mufc,2020-10-04 15:30:41,['mufc'],2106,0,CLICK THE LINK BELOW,+233,1894,92760,2012-06-22 14:47:04
TimothyHatchet,"Woodward has been busy, he’s making lots of agents very happy this weekend. Alex Telles is on the way. #MUFC fans will you be happy with Sancho, Telles &amp; Cavani?",2020-10-04 15:30:41,['MUFC'],0,0,The Hatchet Man. Author and visionary. Retired transfer expert.,"Zurich, Switzerland",16603,177,2009-06-10 00:12:34
UtdDonni,Alex Telles was about to fly off to Brazil when the deal was struck with FC Porto for him to join Manchester United. #MUFC [@JBurtTelegraph],2020-10-04 15:30:41,['MUFC'],8,0,@ManUtd • Fan Account,"England, United Kingdom",298,5704,2019-09-30 15:02:13
ConnorGleeson12,"Telles and Cavani now done,  #MUFC will have one final push to see if they can finally sign Jadon Sancho in the next 24 hours.",2020-10-04 15:30:41,['MUFC'],432,0,Manchester United fan 🛑🛑,,8,695,2020-01-11 22:27:19
signor_Wilson,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:30:41,"['MUNTOT', 'CuppyMUFC']",1238,0,"construction cost expert 👷
/FC Barcelona ⚽
/lover of Good music
/my sense of humor might hurt your feelings😎/
IFB",Nigeria,3455,108523,2017-11-10 23:33:08
JasonMi66533775,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:30:41,['MUNTOT'],93,0,king of rock and roll,United States,2551,7844,2017-04-23 20:19:11
Grooovy_T,The fee for Alex Telles to #mufc is €15m plus add ons. Paperwork to be signed in the next few hours #mulive [@FabrizioRomano],2020-10-04 15:30:41,"['mufc', 'mulive']",529,0,Colossal,"Lagos, Nigeria",1141,129991,2010-07-23 22:52:01
OlumideIDOWU,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:41,"['MUFC', 'MUNTOT']",262,0,Activist | Environmentalist | Communicator | Social Storyteller | Co-Founder/CEO @ClimateWed | Youth FP @GEF_SGP 🇳🇬 | Fellow @atlascorps | Fellow @StateIVLP,Africa,37180,408246,2009-05-18 20:07:41
ManUtdMEN,"KICK OFF | We are under way at Old Trafford. 

#mufc #MUNTOT 
https://t.co/NrGnruSRTy",2020-10-04 15:30:41,"['mufc', 'MUNTOT']",4,22,"Manchester United Football Club news from the Manchester Evening News. We're on Facebook: https://t.co/RYZNdJJhhI
Get our newsletter from https://t.co/wgM2xpXn","Manchester, UK",357819,200706,2009-07-16 10:35:35
alfiem03,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:40,"['MUFC', 'THFC']",92,0,,,23,751,2017-04-02 16:22:54
Kyng_Ironside,"Telles and Cavani now done,  #MUFC will have one final push to see if they can finally sign Jadon Sancho in the next 24 hours.",2020-10-04 15:30:40,['MUFC'],432,0,"Sociologist #MUFC old account temporarily suspended. Let's follow each other, I follow back immediately",,104,5869,2020-04-03 13:27:01
innocentonodi,"A BIG #PL game is coming 🔜

📺 Switch over to #MUTV from 15:50 BST to follow our live build-up and coverage 👉

#MUFC #MUNTOT",2020-10-04 15:30:40,"['PL', 'MUTV', 'MUFC', 'MUNTOT']",165,0,.....DJ INNO2💞💞💞🇳🇬🇳🇬🇳🇬🇳🇬💯💯💯💯.....,"Port Harcourt, Nigeria",1005,15955,2014-01-07 16:35:52
__allisxn,"Note on Cavani. He was offered to United five years ago. They didn’t want. 
He’s also the player Lukaku has studied closely in his own attempts to improve his game #mufc #transfers",2020-10-04 15:30:40,[],29,0,Militar superior // Illuminated Visionary,🕊 • 💜,1483,112624,2015-02-24 15:51:05
og_livestreams,"Updated Link 2
Watch Man United vs Tottenham Hotspur live stream in HD

(Retweet and Follow @og_chris_saint and turn notifications on for all matches)

Check pinned tweet for today's Livestreams  

#MUNTOT #PremierLeague #MUFC #Thfc #Livestream 

https://t.co/ehmsj5gxOV",2020-10-04 15:30:40,"['MUNTOT', 'PremierLeague', 'MUFC', 'Thfc', 'Livestream']",4,2,"Administrated by @og_chris_saint .  Livestreams every big matches here, premier league, La Liga, serie A, bundesliga,Cup matches, DM for content removal 🙏",Live broadcasting ,346,103,2019-06-10 09:56:16
shobannairgobi,Let’s go! #MUNTOT,2020-10-04 15:30:40,['MUNTOT'],0,0,,,292,18354,2011-08-27 17:06:56
Raafidewanto,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:40,[],23283,0,dibilang cakep kalo lagi pantun doang,,544,14993,2011-09-20 13:10:20
MailSport,"LIVE: We're underway at Old Trafford

Follow the action 👇
https://t.co/kW2SQfGnAB #MUNTOT https://t.co/cAGTdwqMW6",2020-10-04 15:30:40,['MUNTOT'],0,6,"All the top stories, breaking news and opinion from the world of sport. Facebook: https://t.co/ykX6norVqR
Instagram: https://t.co/T85KrvPmr1",,428237,293017,2010-02-05 10:19:11
Actor_Abdul_2nd,"Kickoff! Come on United!!! #MUNTOT #ManUtdTottenham #MUFC #GGMU
MANCHESTER UNITED vs TOTTENHAM with Mark Goldbridge LIVE https://t.co/YZ03siu8cd via @YouTube",2020-10-04 15:30:40,"['MUNTOT', 'ManUtdTottenham', 'MUFC', 'GGMU']",0,0,"15. Ifb all. @TheRSC NextGen:Act.
Followed by @bayer04_en, @ASRomaEN, @NewYorkRedBulls, @ACFFiorentinaEN, @OM_English, @Morrisons & @SkyHelpTeam",London,1781,8627,2020-06-16 18:05:21
Florenc11259216,"Man Utd vs Tottenham

English Premier League Live 

Watch Now &gt; https://t.co/ONXQflICL4

Tottenham vs Man United 

Manchester United vs Tottenham

Tottenham vs Manchester United Live stream

#ManUtd  EPL  #TOTMUN 

#Tottenham https://t.co/gomvXuzPu5",2020-10-04 15:30:40,"['ManUtd', 'TOTMUN', 'Tottenham']",0,0,,united stats,35,116,2019-11-23 13:25:47
dogdoo123,"Ready for battle.

#MUFC #MUNTOT https://t.co/sT2pW9oHmi",2020-10-04 15:30:40,"['MUFC', 'MUNTOT']",757,0,,,2389,75224,2016-09-20 12:24:35
jeffreyjmf1,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:40,[],3316,0,,"Antwerp, Belgium",212,15401,2015-10-09 09:08:50
GarzonMel,"Manchester United vs Tottenham

𝐖𝐚𝐭𝐜𝐡 𝐋𝐢𝐯𝐞 https://t.co/LMEyggWDnj
𝐖𝐚𝐭𝐜𝐡 𝐋𝐢𝐯𝐞 https://t.co/LMEyggWDnj

Watch Now Stay

𝐖𝐚𝐭𝐜𝐡 𝐋𝐢𝐯𝐞 https://t.co/LMEyggWDnj

𝐖𝐚𝐭𝐜𝐡 𝐋𝐢𝐯𝐞 https://t.co/LMEyggWDnj

#MUNTOT #MUFC https://t.co/DOjlgCZOq9",2020-10-04 15:30:40,[],5,0,,,2,1821,2014-10-31 21:30:29
yonnycerapboi,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:39,[],23283,0,Ggmu❤️🖤,,344,7428,2018-05-11 03:28:05
Mathfc__,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:39,"['MUFC', 'THFC']",92,0,"j’étais @Mathfc_ to dare is to do , ma pp est un pari perdu",,435,12503,2020-03-06 12:15:47
Delbhaserandaba,"BREAKING: After securing the services of Alex Telles and Edinson Cavani. @ManUtd will now put all of their efforts in securing the signing of English Winger Jadon Sancho, before the transfer window closes tomorow. #MUFC #MUFCTransfer #Sancho",2020-10-04 15:30:39,[],148,0,"I Support Township Rollers 🇧🇼 ,Kaizer Chiefs 🇿🇦,Chelsea 🏴󠁧󠁢󠁥󠁮󠁧󠁿 and Barcelona 🇪🇸 ....Football Is My Passion",Botswana,1418,18236,2017-10-22 15:34:17
PBX1_ChelseaFC,"My money is on Spurs. 

#MUNTOT",2020-10-04 15:30:39,['MUNTOT'],0,8,"One Life, One Love, One Club! #UTC 💙 I am here to give my opinions on @ChelseaFC. NOT a content creator. Ex-Military ⚓️🇺🇸, Love Golf 🏌🏽 , Project Engineer.","New York, London, Patiala",4520,30390,2019-02-06 01:36:59
xVish_,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:39,[],23283,0,,Birmingham,88,5183,2012-01-06 00:15:26
Andre_Presh,#mufc will have ‘one final push’ at signing Jadon Sancho before the deadline closes [@sampilger],2020-10-04 15:30:39,['mufc'],52,0,Seafarer⛴⚓️.                           Maritime Security🚢.     Entrepreneur👥.              Microbiologist🔬,,685,11179,2010-04-06 03:48:01
Oghenemich,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:30:39,"['MUNTOT', 'CuppyMUFC']",1238,0,"Business account.
Call/DM for your cable subscriptions and data subscriptions for all network.
08130610703.","Lagos, Nigeria",1686,51217,2013-11-11 18:14:34
salkwetey,We stand United. Lets do it #MUNTOT,2020-10-04 15:30:39,['MUNTOT'],0,0,Professional Artist,,136,2266,2016-08-05 12:34:28
vanierune,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:39,"['MUFC', 'MUNTOT']",262,0,ไอแอม อะ ลิตเติ้ลเกิลที่มีความรักหน้าตาประมาณนี้ ♡ ♡ #제노 #悠太 #マシホ ft. NCT TREASURE ♡ ♡,,86,153849,2016-12-04 04:26:32
dianaaraujo50_,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:39,"['MUFC', 'MUNTOT']",262,0,20. || Pelo Benfica. || Ig: dianaaraujo50_,📍 Gaia. ,2600,185495,2015-03-14 18:54:00
YekoyadaUG,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:39,"['MUFC', 'MUNTOT']",262,0,"Proud Citizen of the Republic Of Uganda | From Masaka, Ssaza Buddu |My life & feelings are my 1st priorities| Fan of #SsazaBudduFC & @ManUtd | Twebelelemu✊🇺🇬","Masaka, Uganda",29876,119661,2018-01-26 09:13:53
AreejAtawi,"Come on United 🔴⚪️
#MUNTOT",2020-10-04 15:30:39,['MUNTOT'],0,0,i spend all my time to do ̶N̶o̶t̶h̶i̶n̶g̶,,422,31295,2014-12-12 16:36:20
r96sk,1' - #mufc vs Tottenham is underway at Old Trafford #mulive,2020-10-04 15:30:39,"['mufc', 'mulive']",20,0,,"London, ENG",191,52378,2014-01-01 11:34:44
MalickSoumah5,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:30:39,"['MUFC', 'MUNTOT']",262,0,un supporter inconditionnel du @realmadrid fans de @OM_officiel  et @Arsenal le foot ma passion,Guinée ,8049,56675,2017-01-02 21:20:32
UtdDonni,The fee for Alex Telles to Manchester United will be €15m + add ons. Paperwork is to be signed in the next few hours. #MUFC [@FabrizioRomano],2020-10-04 15:30:39,['MUFC'],11,0,@ManUtd • Fan Account,"England, United Kingdom",298,5704,2019-09-30 15:02:13
456_tokyoo,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:30:39,"['MUFC', 'THFC']",92,0,"When we all fall asleep, where do we go?",Nigeria,167,5851,2019-04-28 15:10:31
SirAdinoyi,"Odion Ighalo no dey part of the Man Utd team today. 

Also, Cavani dey come #mufc. E mean say hin time at Man Utd dey round up, we wan thank am for hin time at Manchester United. 🇳🇬 ❤️ 

#MUFC #GGMU 🔴⚫️ #MUNTOT https://t.co/xvRcU8Y8qz",2020-10-04 15:30:38,['mufc'],22,0,"A Nigerian, an Industrial Chemist, Cybersecurity and Cisco Networks, supports @Manutd, above all a Muslim. A simple personality n love people of such",Abuja,2914,41846,2018-10-04 17:02:45
succexxx,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:30:38,[],3316,0,Retweets doesn't mean Endorsement..,,347,18468,2010-09-12 05:44:47
LifeOfAdunni,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:30:38,[],23283,0,"ESV 🏘️ | Tennis 🎾 | Karolina Pliskova | MUFC ♥️
| Ads - LifeOfDunni@gmail.com","Lagos, Nigeria",66693,85836,2017-09-16 09:48:11
